#,Enroll_no,Application_no,year_term_code,course_code,branch_code,semester_code,college_code,acad_fee,dev_fee,univ_fee,caution money,univ_enroll_fee,exam_fee,excess_fee,late_fee,reg_fee,other_fee,misc_fee,total_fee,paid_status,payment mode,utr/upi/neft/DD number,via bank name/ paytm / phonepay/ googlepay etc,payment date,trans_id,dt_insrt,by_insrt,dt_updt,by_updt,Remark1,Remark2,LateFee
2274,DE13539,8081600059,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011401903750189335,",,ADMIN,14-01-2016 12:56,krishnaenterprises,SEM FEES,,250
2275,DE14124,8081602425,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011436937875571700,",,ADMIN,14-01-2016 14:07,SUNIL9754,,,250
2276,DE13052,8081602419,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011421437969735683,",,ADMIN,14-01-2016 17:51,pawaramla,,,250
2277,DE14222,8081601487,Jan-16,BE,ECIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011428533162734335,",,ADMIN,14-01-2016 17:55,manushri37,,,250
2278,DE15604,8081602417,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011422663933072739,",06-06-2015 00:00,ADMIN,14-01-2016 18:10,,,,250
2279,DE13043,8081602311,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011427830369576349,",03-08-2012 00:00,ADMIN,14-01-2016 18:10,,,,250
2280,DE1200169,8081602430,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011425310213459341,",05-01-2012 00:00,ADMIN,14-01-2016 18:40,manishtelecom,,,250
2281,DE15396,8081602433,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011444390952958888,",,ADMIN,14-01-2016 19:54,,,,250
2282,DE15782,8081602437,Jan-16,ME3YPT,MESPTDE,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011406247272609400,",01-09-2012 00:00,ADMIN,14-01-2016 20:58,saurabhjain,,,250
2283,DE13683,8081601138,Jan-16,ME3YPT,CESPSE,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011556233587313848,",,ADMIN,15-01-2016 06:50,,,,250
2284,DE15472,8081602432,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011532017135912932,",,ADMIN,15-01-2016 09:47,arisecomputer,,,250
2285,DE14330,8081600793,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011524260620032653,",02-07-2016 00:00,ADMIN,15-01-2016 11:19,netguru1,,,250
2286,DE15220,8081602404,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011532640156016334,",11-11-2012 00:00,ADMIN,15-01-2016 11:29,vinayakcomputer,,,250
2287,DE1200135,8081600634,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011554140173542545,",,ADMIN,15-01-2016 13:02,,,,250
2288,DE15223,8081600919,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011559370694891830,",,ADMIN,15-01-2016 13:13,wintech83,,,250
2289,DE1200327,8081600523,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011537640823986828,",,ADMIN,15-01-2016 15:15,markcom,SEM FEES,,250
2290,DE14484,8081602429,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011522450942048106,",06-11-2016 00:00,ADMIN,15-01-2016 16:16,netguru1,Fees paid thru loan,,250
2291,DE14698,8081601854,Jan-16,ME2YFT,ITSPIS,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011504567424540420,",01-08-2017 00:00,ADMIN,15-01-2016 17:13,,,,250
2292,DE14462,8081601782,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011535663185221807,",,ADMIN,15-01-2016 18:07,netguru1,,,250
2293,DE15338,8081602438,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011532957141816102,",,ADMIN,15-01-2016 19:20,nictcscbanjari,,,250
2294,DE14759,8081601401,Jan-16,ME3YPT,MESPTDE,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011504760309493709,",03-09-2017 00:00,ADMIN,15-01-2016 19:44,,,,250
2295,DE14440,8081602396,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011501607165302517,",08-05-2016 00:00,ADMIN,15-01-2016 19:52,netguru1,,,250
2296,DE14031,8081600991,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011525207205521688,",01-02-2014 00:00,ADMIN,15-01-2016 20:31,kapilgehlot,Fees paid thru loan,,250
2297,DE15593,8081602408,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011526227126893066,",,ADMIN,15-01-2016 21:03,netguru1,,,250
2298,DE13176,8081600062,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011511730211700711,",,ADMIN,15-01-2016 21:19,,Fees paid thru loan,,250
2299,DE14128,8081600544,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011512723129323528,",,ADMIN,15-01-2016 22:12,nitesh,Fees paid thru loan,,250
2300,DE1200500,8081601169,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011516437120397472,",,ADMIN,15-01-2016 22:13,,Fees paid thru loan,,250
2301,DE14619,8081600646,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011622860181406294,",11-02-2014 00:00,ADMIN,16-01-2016 11:53,,,,250
2302,DE14423,8081601726,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011631080182041616,",,ADMIN,16-01-2016 12:08,KUMAWATENTERPRISES,Fees paid,,250
2303,DE13679,8081602411,Jan-16,ME3YPT,CESPSE,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011658040162354740,",,ADMIN,16-01-2016 13:57,,,,250
2304,DE14664,8081602215,Jan-16,ME2YFT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011628420963485137,",12-06-2016 00:00,ADMIN,16-01-2016 14:40,,,,250
2305,DE1200411,8081601103,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011640867164694164,",,ADMIN,16-01-2016 16:55,,,,250
2306,DE1200509,8081601123,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011604893185102668,",,ADMIN,16-01-2016 19:51,,Fees paid thru loan,,250
2307,DE1200357,8081602094,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011616543147536438,",,ADMIN,16-01-2016 19:59,,,,250
2308,DE14670,8081601521,Jan-16,ME2YFT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011622663119057850,",12-12-2016 00:00,ADMIN,16-01-2016 22:06,,,,250
2309,DE1200117,8081600648,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011652363287845090,",,ADMIN,16-01-2016 22:20,,,,250
2310,DE13405,8081602443,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011709453888274130,",,ADMIN,17-01-2016 00:46,,,,250
2311,DE15608,8081602156,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011711077176094388,",08-11-2015 00:00,ADMIN,17-01-2016 11:40,,,,250
2312,DE14576,8081602444,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011758510787769206,",,ADMIN,17-01-2016 13:44,,,,250
2313,DE14586,8081600061,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011748800122650112,",,ADMIN,17-01-2016 17:06,EUN004263,Fees paid thru loan,,250
2314,DE15252,8081602439,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011713323913221222,",,ADMIN,17-01-2016 17:21,MPONLINE123,,,250
2315,DE14394,8081602426,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011749987329846373,",,ADMIN,17-01-2016 18:00,,,,250
2316,DE13727,8081602456,Jan-16,ME3YPT,MESPTDE,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011837207857409415,",05-03-2017 00:00,ADMIN,18-01-2016 10:48,,,,250
2317,DE15670,8081602423,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011838237136037436,",11-04-2016 00:00,ADMIN,18-01-2016 11:28,dev21june,Fees paid thru loan,,250
2318,DE13792,8081602454,Jan-16,ME3YPT,ITSPIS,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011850220965493617,",,ADMIN,18-01-2016 12:23,,,,250
2319,DE15336,8081602455,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011846497628299465,",,ADMIN,18-01-2016 12:38,shriramcyber,,,250
2320,DE13082,8081600618,Jan-16,BE,ECIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011854250209560922,",,ADMIN,18-01-2016 13:12,friendship11,,,250
2321,DE15699,8081602230,Jan-16,ME2YFT,EESPDC,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011834377162277379,",01-09-2012 00:00,ADMIN,18-01-2016 13:13,,,,250
2322,DE14156,8081600422,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011848437197830909,",10-05-2015 00:00,ADMIN,18-01-2016 13:17,swastik,,,250
2323,DE13610,8081600136,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011819737206613334,",,ADMIN,18-01-2016 13:20,asgar6798patel,,,250
2324,DE14606,8081600739,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011843810178211668,",,ADMIN,18-01-2016 14:05,karunakant,,,250
2325,DE15621,8081601464,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011806820127363707,",,ADMIN,18-01-2016 14:08,netguru1,Fees paid thru loan,,250
2326,DE13409,8081602151,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011811480889821287,",,ADMIN,18-01-2016 14:19,markcom,,,250
2327,DE15645,8081602458,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011821070107347468,",,ADMIN,18-01-2016 14:22,krishnaenterprises,,,250
2328,DE14744,8081601482,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011824467991657973,",,ADMIN,18-01-2016 14:26,,,,250
2329,DE13586,8081602113,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011847090195494250,",,ADMIN,18-01-2016 14:33,jainshree,,,250
2330,DE1200306,8081600693,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011852037598265803,",03-03-2013 00:00,ADMIN,18-01-2016 14:33,annapoorna,,,250
2331,DE14613,8081600138,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011850007177619259,",,ADMIN,18-01-2016 14:57,netguru1,,,250
2332,DE14107,8081600119,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011809107803076920,",07-02-2015 00:00,ADMIN,18-01-2016 15:20,netguru1,,,250
2333,DE14433,8081602102,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011833130123965549,",,ADMIN,18-01-2016 15:44,markcom,fee due,,250
2334,DE14618,8081600135,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011813073654629198,",01-01-2015 00:00,ADMIN,18-01-2016 15:48,netguru1,,,250
2335,DE13478,8081600488,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011829053184905668,",,ADMIN,18-01-2016 15:52,krishnaenterprises,,,250
2336,de1200436,8081602460,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011847543928243223,",09-01-2016 13:31,davviet,18-01-2016 16:05,K439149261329209,SEM FEES,,250
2337,DE14441,8081602398,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011830810105318544,",,ADMIN,18-01-2016 16:06,netguru1,Fees paid thru loan,,250
2338,DE14445,8081602442,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011803507201513989,",,ADMIN,18-01-2016 16:08,netguru1,Fees paid thru loan,,250
2339,DE13229,8081602436,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011837710604237190,",,ADMIN,18-01-2016 16:18,netguru1,SEM FEES,,250
2340,DE13226,8081600765,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16011822577146513827,",,ADMIN,18-01-2016 16:21,netguru1,,,250
2341,DE15703,8081602233,Jan-16,ME2YFT,EESPDC,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011838647203474762,",01-09-2012 00:00,ADMIN,18-01-2016 16:28,,Fees paid thru loan,,250
2342,DE1200256,8081600514,Jan-16,BE,ECIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011836063572555524,",,ADMIN,18-01-2016 16:47,sharmacomputer,,,250
2343,de14465,8081602463,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011846957407270619,",18-01-2016 16:44,davviet,18-01-2016 16:49,dev21june,Fees paid thru loan,,250
2344,DE14486,8081602363,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011842980450878643,",,ADMIN,18-01-2016 16:50,dev21june,Fees paid thru loan,,250
2345,DE14266,8081602462,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011826350109630811,",,ADMIN,18-01-2016 16:51,dev21june,Fees paid thru loan,,250
2346,DE11690,8081600575,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16011829517155883137,",01-10-2012 00:00,ADMIN,18-01-2016 17:01,EUN004263,Fees due,,250
2347,DE15635,8081602464,Jan-16,BE,ECIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16011830443302566316,",,ADMIN,18-01-2016 17:04,markcom,Fees paid thru loan,,250
2348,DE15235,8081602461,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16011850297409481690,",,ADMIN,18-01-2016 17:04,CSCANANDIPURA,,,250
